video_id,comments
s2drgo58G2c,"[{'comment_text': 'Ótimo conteúdo e didática. Obrigado!', 'likes': 0}, {'comment_text': 'Maravilha, prof. De tanto rodar R confundi describe() com summary() tb kkkk. até os experientes erram kkk', 'likes': 0}, {'comment_text': 'Esse método de aprendizado deles é o método cíclico ou to enganada?', 'likes': 0}, {'comment_text': 'Muito obrigada por essa valiosa aula, Mario!!! Obrigada mesmo por disponibilizar o seu tempo pra nos ensinar. Valeu DE VERDADE.', 'likes': 0}, {'comment_text': 'Excelente ! Fiz o curso do Kaggle, fiquei com várias dúvidas e todas foram tiradas nesse vídeo. Ansioso aguardando o vídeo do curso Intermediário em ML do Kaggle !', 'likes': 0}, {'comment_text': 'Fala Mario, você poderia fazer um curso de resolução de exercicios do Kaggle (Eu compraria e seria aluno), você tem uma didática excelente para resolução de exercícios, e explica bem os temas.', 'likes': 2}, {'comment_text': 'Voltei aqui para te dar os parabéns pelo vídeo, concluí o curso de Introdução a Machine Learning da Kaggle e revisitei alguns pontos por aqui para melhorar meu entendimento.\n\nGostaria de tirar uma dúvida com você Mario... Ao longo do curso a gente estabelece um tamanho para nossos dados de treino, pros dados de validação, assim como pro tamanho da árvore e para a quantidade de features que nosso modelo terá.\n\nImagino que daria para fazer um algoritmo de otimização junto ao método de DecisionTree, que encontrasse a combinação ótima para todos esses parâmetros e retornasse o menor erro pro modelo. Essa é uma abordagem feita no mundo profissional da ciência de dados? Pergunto porque selecionar aleatoriamente os parâmetros não me parece uma boa decisão.\n\nObrigado pelo vídeo.', 'likes': 0}, {'comment_text': 'Estou com 44 anos, desempregado e ainda tentando mudar tudo, obrigado pelo vídeo, irei acompanhar e me esforçar para aprender.', 'likes': 9}, {'comment_text': 'Que insano, comecei esse curso não tem 2 horas, estou na Aula3 do curso, abro o youtube e um vídeo sobre o curso hahaha.', 'likes': 4}, {'comment_text': 'Que conteúdo fantástico!', 'likes': 1}]"
1KguWZH4hXw,"[{'comment_text': 'Fala meu amigo, boa noite!! Tenho acompanhando seu trabalho e tenho evoluído com ele. \n\nEstou tendo uma divergência quando faço o np.random.seed. O erro informa que está tendo divergências no tamanho dos arquivos, que 1 tem 418 e o outro 891. o que devo fazer nesses casos?\nPoderia me ajudar, por favor:?', 'likes': 0}, {'comment_text': 'all the videos for a 75% jajaja', 'likes': 0}, {'comment_text': 'Simplesmente amando seu canal! Estou começando na área e montando portfólio e com certeza seus videos tem me ajudado muito a entender e aperfeiçoar minhas habilidades', 'likes': 1}, {'comment_text': 'Vídeo maravilhoso! me admiro como os aspirantes a cientista de dados não assistiram ainda.', 'likes': 1}, {'comment_text': 'Obrigado, professor!! Muito bem explicado o tutorial', 'likes': 0}, {'comment_text': 'Mario onde encontro seu curso?', 'likes': 0}, {'comment_text': '@Mario, quando vai abrir vaga pro curso de novo?', 'likes': 1}, {'comment_text': 'Bom ver um novo vídeo no canal.', 'likes': 3}]"
aMzJYvubRpI,"[{'comment_text': 'Até o Final do ano eu terei visto todos os seus vídeos e feito todos os principais cursos do SimpleLearn aqui no youtube sobre data sciencie IA e ML. Depois eu volto aqui e conto o resultado. Recomenda algum treinamento complementar gratuito?', 'likes': 1}, {'comment_text': 'Prezado Mario,\nparabéns pela postura profissional e por compartilhar\nconhecimento de Machine Learning.\n\nSugestão ao canal: série de vídeos\npara ajudar no estudo do curso Python do Kaggle.\n\nSaúde, segurança e sucesso!', 'likes': 1}, {'comment_text': 'Meh…. Acertar na previsão trata-se de learning, ou aposte?', 'likes': 0}, {'comment_text': 'Vou pelo desafio! TMJ!', 'likes': 4}, {'comment_text': 'Trabalha pra ganhar migalha. É sério que alguém entra nisso ?!', 'likes': 9}, {'comment_text': 'Tu “trabalha” para eles e ainda pode perder dinheiro, visto que nem se suas previsões forem boas não dá pra replicar para si próprio', 'likes': 11}, {'comment_text': 'Maior furada essa competição.', 'likes': 11}]"
wyL6zbtaF9E,"[{'comment_text': 'Nunca tive esses problemas,poucas coisas me interessam, tenho algumas mas estão todas abandonadas,tenho mais coisas pra aprender de verdade.Mas valeu pela dica,ara quem precisa deverá ser bom', 'likes': 0}, {'comment_text': '1 mês sem Instagram, só sinto falta de alguns contatos que só tinha por lá por isso não exclui a conta e também porque tem muitas lembranças nos arquivos dos stories, agora o difícil mesmo é largar o celuLOL e o CSGO  :K', 'likes': 0}, {'comment_text': 'Coincidência estou instalando somente sexta/sábado e domingo o insta e o face', 'likes': 0}, {'comment_text': 'Tinha feito um comentário gigante e o youtube não salvou.\nEm fim, ótimo vídeo.', 'likes': 0}, {'comment_text': 'Muito bom!', 'likes': 0}, {'comment_text': 'Eu excluí e nunca mais voltei.', 'likes': 1}, {'comment_text': 'vídeo didático e direto. Muito bom!', 'likes': 1}, {'comment_text': 'Nao ta perdendo nada Marião!', 'likes': 2}, {'comment_text': 'Isso não existe. Rede social é feita para ser viciante e tóxica.', 'likes': 1}, {'comment_text': 'Substitui as varias horas que passava no computador no final de semana jogando ou assistindo filmes, por atividade física de bicicleta. Melhor coisa que fiz', 'likes': 2}]"
C5nvkORuTNI,"[{'comment_text': 'heheheh Muito bom. Parabéns.', 'likes': 0}, {'comment_text': 'Caraca, Mario!! Podia rolar mais desses vídeos pra galera 😍😍😍🤩🤩🤩 Muuuuito obrigada', 'likes': 1}, {'comment_text': 'Meu Deus cara, tô rushando seus vídeos todos, é tanto conhecimento que fiz pipoca pra ver. Obrigado por tudo', 'likes': 0}, {'comment_text': 'Da hora! Nem sabia que tinha um nome para isso 😀', 'likes': 0}, {'comment_text': 'Que vídeo maravilhoso! Obrigada! 👏🏻👏🏻👏🏻👏🏻👏🏻', 'likes': 0}, {'comment_text': 'Boa Mario! Seu vídeo me inspirou a querer retomar terapia. Muito bom ver gente da área falando sobre isso abertamente.', 'likes': 0}, {'comment_text': 'Vídeo muito bom, parabéns !', 'likes': 0}, {'comment_text': 'muito bom o video.', 'likes': 0}, {'comment_text': 'SHOW!!!', 'likes': 0}, {'comment_text': 'SHOW!!!', 'likes': 0}]"
uiXoY_eN5kM,"[{'comment_text': 'tiktok claro', 'likes': 0}, {'comment_text': 'Também mó vídeo ruim', 'likes': 0}, {'comment_text': 'Mario, e sobre o engajamento (comentários)?', 'likes': 0}, {'comment_text': '👍👍', 'likes': 0}, {'comment_text': 'Mario essa foi uma ideia genial hahaha', 'likes': 0}, {'comment_text': 'Senta', 'likes': 0}, {'comment_text': 'Oxxi.. Eu nao tenho tik tok. Nem quero. Posta aqui tbm', 'likes': 0}]"
gwlY5UwpLGU,"[{'comment_text': 'Imagina essas IA em um jogo tipo gta', 'likes': 0}]"
fmp3xD-x55M,"[{'comment_text': 'Muito bom, parabéns. Como sugestão eu deixaria a descrição dos livros ou até mesmo um link direto para compa. No meu caso vou ter de pesquisar 😅', 'likes': 0}, {'comment_text': 'Show grande mestre . Foi muito bom conhecer esse seu lado filósofo e maneira de pensar. Vou ler estes livros além dos de ciencias de dados e python. Abs', 'likes': 1}, {'comment_text': '👏👏👏', 'likes': 1}, {'comment_text': 'Mario faz um video de como vc lida com haters e comentários negativos nas tuas redes. E tbm os ataques que vc ja sofreu tipo seu perfil clonado', 'likes': 1}, {'comment_text': 'esse novo estilo do canal tá muito bom. Parabéns!', 'likes': 2}, {'comment_text': 'Excelente vídeo! Acho que abordou um tema interessante de forma simples e direta', 'likes': 1}, {'comment_text': 'Excelente Mário, você eh fera !', 'likes': 1}, {'comment_text': 'excelente vídeo, até quando é um conteúdo diferente ainda é um baita aprendizado.', 'likes': 1}, {'comment_text': 'Video com poder de síntese e didático, muito obrigado!', 'likes': 2}, {'comment_text': 'Brabissimo Mario, parabéns, só me pergunto se a questão de destino não gera uma visão de predestinação, e como consequência, uma falta de peso nas nossas ações e escolhas para um resultado.', 'likes': 2}]"
qg7pQxSeDNk,"[{'comment_text': 'boa mandou bem', 'likes': 0}, {'comment_text': 'Está muito claro que esse canal é filantrópico, em uma saída com a família a gente gasta mais que essa valor mensal.\n\nÚnica coisa que posso agora é agradecer por esse conhecimento dividido.', 'likes': 0}, {'comment_text': 'Mario qual link de seu curso pfv?', 'likes': 0}, {'comment_text': 'voce tem deletado seus videos antigos? isso eh parte da estrategia?', 'likes': 0}, {'comment_text': 'Qual algoritmo de regressão é o mais adequado para saber quando vc fizer 30k ? Hehe', 'likes': 3}, {'comment_text': 'Se fizer uma loja de roupa com memes da área de dados, eu compro! hehehe', 'likes': 7}, {'comment_text': 'Mário tá quebrando a internet.', 'likes': 3}, {'comment_text': 'Olá Mario, não sei qual a sua opinião sobre o Patreon ou outro tipo de doação que os usuários possam fazer contribuições. Eu mesmo aprendi muito sobre Data Science com muitos canais no youtube (O seu é um deles) e sempre faço uma contribuição quando vejo uma aula/video que me aporte valor e conhecimento. É uma uma forma que vejo de agradecer ao grande trabalho que muita gente faz sem retribuição alguma para que muitos possam aprender.\nObrigado por compartilhar o seu conhecimento e um forte abraço!', 'likes': 1}, {'comment_text': 'Grato por compartilhar esses ""bastidores"" de como o canal funciona!', 'likes': 6}]"
Vg9zJVTQUxc,"[{'comment_text': 'Ola amigo parabens pelo conteudo, primeira vez no seu canal, com relação a empreender com ciencia de dados voce vê potencial? Fora consultoria como acha que poderia ser?', 'likes': 0}, {'comment_text': 'Acho uma palhaçada deixar o salário de acordo a o nível de vida. Porque as empresas americanas e europeias se aproveitam', 'likes': 3}, {'comment_text': 'Boa tarde, está querendo entrar nessa área mas, não sei nada!', 'likes': 1}, {'comment_text': 'E vagas ?', 'likes': 0}, {'comment_text': 'Olá! Grato pelo vídeo! Experiências de freelancer conta ? Minha formação é em matemática (pura), estou querendo migrar de área. Ainda não tenho os pré-requisitos do matemático aplicado.  Estou a fixar uma área, talvez será ciência de dados (ou pesquisa operacional, ou ainda algo dentro do mercado financeiro).  Digamos que minha escolha seja ser um cientista de dados. Vamos supor que dentro de 1 ano já consigo os conhecimentos básicos para desenvolver projetos para portfólio e conseguir os primeiros trabalhos como freela.  Essa jornada conta como experiência se caso for aplicar para vagas CLT ?', 'likes': 1}, {'comment_text': 'Salário no Brasil é uma piada, é melhor estudar pra ser Auditor Fiscal, Juiz, etc... no exterior se compara, tem vaga aberta pra Data Scientist Senior no Japão de USD180K/Year, na minha opinião, quem quer uma carreira lá fora é importante ter um curso superior(eles valorizam muito), então eu aconselho entrar em Ciências da Computação(ou qualquer outro curso de TI) pra ter uma base sólida, esse negócio de Bootcamp, Cursos Online, podem te ajudar bastante em termos de skills, mas nunca vão deixar teu CV competitivo o suficiente, lembra que vais ter que competir com pessoas que estudaram nas melhores universidades do mundo, então nem sempre apenas ser bom em algo é o suficiente.', 'likes': 8}, {'comment_text': 'O cargo mais bem pago do mundo, é um que um bootcamp famoso andou anunciando. Antes de se formar, com 3 meses de experiência 🌝🤣🤣\n\nParabéns pelos vídeos!', 'likes': 7}, {'comment_text': 'Obrigado! Quais cursos vc tem no momento ?', 'likes': 2}, {'comment_text': 'Quais conhecimentos deve-se ter para cada um dos cargos citados?', 'likes': 1}, {'comment_text': 'Mário, para trabalhar para uma empresa do exterior você indica se desenvolver por aqui mesmo por uns 2 anos ou já aplicar assim que se formar. Faço faculdade de Estatística e vou me aprimorando em data science paralelamente, daqui a dois anos eu me formo e já fico imaginando qual opção seria mais vantajosa.', 'likes': 5}]"
6kodkD1le3c,"[{'comment_text': 'Dicas valiosas. Ficou bom o conteúdo Mario. Muito parecido com o curso Aprendendo a aprender do Coursera, mas mais resumido!!', 'likes': 12}, {'comment_text': 'Ótimas dicas!\r\nVou compartilhar aqui um pouco do que faço. No meu caso, eu estudo ciência de dados aplicadas a humanidades (no caso, economia, sociologia e geografia). Então são 6 grandes assuntos: matemática, estatística/probabilidade, algoritmos de ML, econometria,sociometria e geo data science.\r\nFaço esse esquema de pomodoros (na prática nem estudo tantas horas assim por dia, foco mais em constância do que em ser super produtivo numa única vez e depois estudar zero), e organizo o restante em 3 partes: exercícios, flashcards e projetos.\r\nPrimeira coisa que faço ao acordar são exercícios de matemática e estatística, não tem jeito, são essenciais. Depois, assisto vídeos e leio materiais teóricos sobre os demais assuntos e vou anotando em forma de perguntas e respostas (Flashcards) na interface do google colab, de modo que eu escreva o que aprendi com minhas próprias palavras e tente relacionar um tópico com algum outro de outra área se possível. Depois de alguns dias, leio as perguntas e tento relembrar quais eram as respostas (ta aí o ""active recall""). A vantagem de fazer flashcards no google colab é que posso executar códigos ali, caso o assunto tenha a ver com isso.\r\nNa parte de projetos, tento fazer alguns em que consigo cruzar todos esses assuntos de uma única vez (por exemplo, prever se uma empresa vai quebrar é algo bem interdisciplinar), o que envolve fazer os códigos em si e escrever a parte teórica num google docs.\nQuando aprendo algo novo, eu imediatamente penso como já posso aplicar isso nos projetos, isso ajuda MUITO, pois te dá um propósito pra aprender aquilo, te garante uma fixação do conteúdo muito melhor.\nE nem tento pensar muito em onde quero chegar, mas sim, repetir o algoritmo de estudo com bastante frequência. Não precisa de pressa, essas coisas são difíceis e demoradas mesmo, e os bons profissionais continuarão a ser valorizados.', 'likes': 0}, {'comment_text': 'interessante a parte em que explicou do Active Recall e eu faço algo similar que é, por exemplo, sair perto do livro/computador, fico andando pelo quarto como se estivesse falando com alguém e dessa forma eu verifico se eu assimilei ou não o que eu acabei de estudar. Mas dessa forma eu imagino que a leitura dinâmica não seja aplicável para quem só aprende através do reactive call. Certo ??', 'likes': 0}, {'comment_text': 'Muito bom!', 'likes': 0}, {'comment_text': 'dicas preciosas', 'likes': 0}, {'comment_text': 'Sua dica da Khan Academy é excelente. Cientista de dados precisa dominar matemática e estatística, e a KA é excelente pra isto👏👏👏👏', 'likes': 0}, {'comment_text': 'Bora lá', 'likes': 0}, {'comment_text': 'active recall pra mim foi a dica de ouro', 'likes': 1}, {'comment_text': 'Adorei esse vídeo! Eu estudo de 4 a 6 horas por dia, durante a semana, e me sinto muito culpada e improdutiva quando vejo pessoas dizendo que estudam 8, 12 horas por dia. Sei que cada um é um, mas não adianta haha acabo me comparando. \nMuito obrigada pelas dicas úteis e pelo jeito leve de tratar o assunto!', 'likes': 1}, {'comment_text': 'Adorei o novo formato! <3', 'likes': 2}]"
